a_1,a_2,a_3,a_4,b,y,He_Density
-203.2822051,250.5262773,-119.9394667,22.09447109,3.286335551,0.383905813,0.09258
-203.2825993,250.5267631,-119.9396993,22.09451393,3.286341924,0.383816506,0.09258
-203.2829915,250.5272465,-119.9399307,22.09455656,3.286348264,0.383727498,0.09258
-203.2833817,250.5277273,-119.940161,22.09459897,3.286354572,0.383638792,0.09258
-203.2837699,250.5282057,-119.94039,22.09464116,3.286360848,0.383550387,0.09258
-203.2841561,250.5286817,-119.9406178,22.09468313,3.286367091,0.383462286,0.09258
-203.2845402,250.5291551,-119.9408445,22.09472489,3.286373301,0.383374488,0.09258
-203.2849223,250.529626,-119.9410699,22.09476642,3.286379479,0.383286995,0.09258
-203.2853024,250.5300944,-119.9412942,22.09480773,3.286385623,0.383199809,0.09258
-203.2856804,250.5305603,-119.9415172,22.09484881,3.286391734,0.38311293,0.09258
-203.2860564,250.5310236,-119.941739,22.09488968,3.286397812,0.383026359,0.09258
-203.2864303,250.5314844,-119.9419597,22.09493031,3.286403857,0.382940097,0.09258
-203.2868021,250.5319426,-119.942179,22.09497073,3.286409868,0.382854146,0.09258
-203.2871718,250.5323983,-119.9423972,22.09501091,3.286415845,0.382768507,0.09258
-203.2875395,250.5328514,-119.9426141,22.09505087,3.286421788,0.38268318,0.09258
-203.287905,250.5333019,-119.9428298,22.0950906,3.286427698,0.382598167,0.09258
-203.2882685,250.5337498,-119.9430442,22.09513011,3.286433574,0.382513469,0.09258
-203.2886298,250.5341951,-119.9432574,22.09516938,3.286439415,0.382429086,0.09258
-203.288989,250.5346378,-119.9434693,22.09520842,3.286445222,0.382345021,0.09258
-203.2893461,250.5350779,-119.94368,22.09524723,3.286450995,0.382261273,0.09258
-203.289701,250.5355153,-119.9438894,22.09528581,3.286456733,0.382177845,0.09258
-203.2900538,250.5359501,-119.9440976,22.09532415,3.286462436,0.382094737,0.09258
-203.2904044,250.5363822,-119.9443045,22.09536226,3.286468105,0.38201195,0.09258
-203.2907529,250.5368117,-119.9445101,22.09540014,3.286473738,0.381929485,0.09258
-203.2910992,250.5372385,-119.9447144,22.09543778,3.286479337,0.381847344,0.09258
-203.2914434,250.5376626,-119.9449175,22.09547518,3.2864849,0.381765527,0.09258
-203.2917853,250.538084,-119.9451192,22.09551235,3.286490428,0.381684036,0.09257
-203.292125,250.5385027,-119.9453197,22.09554927,3.286495921,0.381602871,0.09257
-203.2924626,250.5389187,-119.9455188,22.09558596,3.286501378,0.381522035,0.09257
-203.2927979,250.539332,-119.9457167,22.09562241,3.286506799,0.381441527,0.09257
-203.2931311,250.5397425,-119.9459132,22.09565862,3.286512184,0.381361349,0.09257
-203.2934619,250.5401503,-119.9461084,22.09569458,3.286517533,0.381281502,0.09257
-203.2937906,250.5405553,-119.9463024,22.0957303,3.286522847,0.381201986,0.09257
-203.294117,250.5409576,-119.946495,22.09576578,3.286528124,0.381122804,0.09257
-203.2944412,250.5413571,-119.9466862,22.09580101,3.286533364,0.381043957,0.09257
-203.2947631,250.5417538,-119.9468761,22.095836,3.286538568,0.380965444,0.09257
-203.2950827,250.5421478,-119.9470647,22.09587074,3.286543736,0.380887268,0.09257
-203.2954001,250.5425389,-119.947252,22.09590524,3.286548866,0.380809429,0.09257
-203.2957152,250.5429272,-119.9474379,22.09593948,3.28655396,0.380731929,0.09257
-203.296028,250.5433127,-119.9476225,22.09597348,3.286559017,0.380654768,0.09257
-203.2963385,250.5436954,-119.9478056,22.09600723,3.286564037,0.380577948,0.09257
-203.2966467,250.5440752,-119.9479875,22.09604072,3.286569019,0.38050147,0.09257
-203.2969526,250.5444522,-119.948168,22.09607397,3.286573964,0.380425335,0.09257
-203.2972561,250.5448263,-119.9483471,22.09610696,3.286578871,0.380349543,0.09257
-203.2975573,250.5451975,-119.9485248,22.0961397,3.286583741,0.380274097,0.09257
-203.2978562,250.5455658,-119.9487011,22.09617219,3.286588573,0.380198996,0.09257
-203.2981528,250.5459313,-119.9488761,22.09620442,3.286593367,0.380124243,0.09257
-203.2984469,250.5462939,-119.9490497,22.09623639,3.286598123,0.380049838,0.09257
-203.2987388,250.5466535,-119.9492219,22.09626811,3.286602841,0.379975782,0.09257
-203.2990282,250.5470102,-119.9493926,22.09629957,3.28660752,0.379902076,0.09257
-203.2993153,250.547364,-119.949562,22.09633077,3.286612161,0.379828722,0.09257
-203.2996,250.5477149,-119.94973,22.09636172,3.286616764,0.379755721,0.09257
-203.2998842,250.5480652,-119.9498977,22.09639261,3.286621359,0.379682805,0.09257
-203.3001699,250.5484173,-119.9500663,22.09642366,3.286625977,0.379609709,0.09257
-203.3004571,250.5487712,-119.9502357,22.09645487,3.28663062,0.379536432,0.09257
-203.3007457,250.5491269,-119.950406,22.09648624,3.286635285,0.379462975,0.09257
-203.3010358,250.5494844,-119.9505771,22.09651777,3.286639975,0.37938934,0.09257
-203.3013273,250.5498436,-119.9507491,22.09654946,3.286644688,0.379315526,0.09257
-203.3016203,250.5502047,-119.950922,22.0965813,3.286649424,0.379241535,0.09257
-203.3019147,250.5505675,-119.9510957,22.0966133,3.286654184,0.379167367,0.09257
-203.3022105,250.5509321,-119.9512702,22.09664545,3.286658966,0.379093023,0.09257
-203.3025078,250.5512985,-119.9514456,22.09667776,3.286663772,0.379018504,0.09257
-203.3028065,250.5516666,-119.9516219,22.09671023,3.286668601,0.37894381,0.09257
-203.3031066,250.5520365,-119.951799,22.09674285,3.286673453,0.378868942,0.09257
-203.3034082,250.5524081,-119.9519769,22.09677562,3.286678328,0.3787939,0.09257
-203.3037111,250.5527815,-119.9521556,22.09680855,3.286683226,0.378718687,0.09257
-203.3040155,250.5531566,-119.9523352,22.09684163,3.286688146,0.378643301,0.09257
-203.3043213,250.5535334,-119.9525156,22.09687487,3.286693089,0.378567744,0.09257
-203.3046284,250.553912,-119.9526968,22.09690825,3.286698055,0.378492017,0.09257
-203.304937,250.5542923,-119.9528789,22.09694179,3.286703044,0.378416121,0.09257
-203.305247,250.5546742,-119.9530618,22.09697548,3.286708055,0.378340055,0.09257
-203.3055583,250.555058,-119.9532455,22.09700932,3.286713088,0.378263821,0.09257
-203.3058711,250.5554434,-119.95343,22.09704331,3.286718144,0.378187419,0.09257
-203.3061852,250.5558305,-119.9536153,22.09707745,3.286723222,0.37811085,0.09257
-203.3065006,250.5562193,-119.9538015,22.09711174,3.286728322,0.378034115,0.09257
-203.3068175,250.5566098,-119.9539884,22.09714618,3.286733444,0.377957215,0.09257
-203.3071357,250.5570019,-119.9541762,22.09718076,3.286738589,0.37788015,0.09257
-203.3074553,250.5573958,-119.9543647,22.0972155,3.286743755,0.377802921,0.09257
-203.3077762,250.5577913,-119.9545541,22.09725038,3.286748943,0.377725529,0.09257
-203.3080985,250.5581885,-119.9547442,22.09728541,3.286754154,0.377647973,0.09257
-203.3084221,250.5585874,-119.9549352,22.09732058,3.286759386,0.377570256,0.09257
-203.3087471,250.5589879,-119.9551269,22.09735591,3.286764639,0.377492378,0.09257
-203.3090734,250.55939,-119.9553195,22.09739137,3.286769915,0.377414339,0.09257
-203.3094011,250.5597938,-119.9555128,22.09742698,3.286775212,0.377336141,0.09257
-203.3097301,250.5601992,-119.9557069,22.09746274,3.28678053,0.377257783,0.09257
-203.3100604,250.5606063,-119.9559018,22.09749864,3.28678587,0.377179267,0.09257
-203.310392,250.561015,-119.9560974,22.09753468,3.286791231,0.377100593,0.09257
-203.3107249,250.5614253,-119.9562939,22.09757087,3.286796613,0.377021762,0.09257
-203.3110592,250.5618373,-119.9564911,22.0976072,3.286802017,0.376942775,0.09257
-203.3113947,250.5622508,-119.9566891,22.09764367,3.286807442,0.376863632,0.09257
-203.3117316,250.562666,-119.9568878,22.09768029,3.286812888,0.376784335,0.09257
-203.3120698,250.5630827,-119.9570873,22.09771704,3.286818354,0.376704883,0.09257
-203.3124092,250.5635011,-119.9572876,22.09775393,3.286823842,0.376625278,0.09257
-203.31275,250.563921,-119.9574887,22.09779097,3.286829351,0.37654552,0.09257
-203.313092,250.5643425,-119.9576905,22.09782814,3.28683488,0.37646561,0.09257
-203.3134353,250.5647656,-119.957893,22.09786546,3.28684043,0.376385549,0.09257
-203.3137799,250.5651903,-119.9580963,22.09790291,3.286846001,0.376305337,0.09257
-203.3141258,250.5656165,-119.9583004,22.0979405,3.286851592,0.376224975,0.09257
-203.3144729,250.5660443,-119.9585052,22.09797823,3.286857204,0.376144464,0.09256
-203.3148213,250.5664737,-119.9587108,22.0980161,3.286862836,0.376063804,0.09256
-203.3151709,250.5669046,-119.9589171,22.0980541,3.286868489,0.375982997,0.09256
-203.3155218,250.5673371,-119.9591241,22.09809224,3.286874162,0.375902042,0.09256
-203.315874,250.5677711,-119.9593319,22.09813051,3.286879855,0.375820941,0.09256
-203.3162274,250.5682066,-119.9595404,22.09816893,3.286885568,0.375739694,0.09256
-203.316582,250.5686436,-119.9597496,22.09820747,3.286891301,0.375658303,0.09256
-203.3169379,250.5690822,-119.9599596,22.09824615,3.286897054,0.375576767,0.09256
-203.317295,250.5695223,-119.9601703,22.09828496,3.286902828,0.375495088,0.09256
-203.3176533,250.5699639,-119.9603817,22.09832391,3.286908621,0.375413265,0.09256
-203.3180129,250.5704071,-119.9605939,22.09836299,3.286914433,0.375331301,0.09256
-203.3183737,250.5708517,-119.9608067,22.0984022,3.286920266,0.375249195,0.09256
-203.3187357,250.5712978,-119.9610203,22.09844155,3.286926118,0.375166948,0.09256
-203.3190989,250.5717454,-119.9612346,22.09848102,3.28693199,0.375084561,0.09256
-203.3194633,250.5721945,-119.9614496,22.09852063,3.286937881,0.375002035,0.09256
-203.3198289,250.5726451,-119.9616653,22.09856037,3.286943791,0.374919371,0.09256
-203.3201957,250.5730971,-119.9618818,22.09860024,3.286949721,0.374836568,0.09256
-203.3205637,250.5735507,-119.9620989,22.09864023,3.28695567,0.374753628,0.09256
-203.3209329,250.5740057,-119.9623167,22.09868036,3.286961639,0.374670552,0.09256
-203.3213032,250.5744621,-119.9625352,22.09872061,3.286967626,0.37458734,0.09256
-203.3216748,250.57492,-119.9627544,22.098761,3.286973633,0.374503993,0.09256
-203.3220475,250.5753793,-119.9629744,22.09880151,3.286979658,0.374420511,0.09256
-203.3224214,250.5758401,-119.963195,22.09884214,3.286985703,0.374336896,0.09256
-203.3227965,250.5763023,-119.9634162,22.09888291,3.286991766,0.374253148,0.09256
-203.3231727,250.576766,-119.9636382,22.0989238,3.286997848,0.374169268,0.09256
-203.32355,250.5772311,-119.9638609,22.09896482,3.287003949,0.374085256,0.09256
-203.3239286,250.5776976,-119.9640842,22.09900596,3.287010068,0.374001113,0.09256
-203.3243082,250.5781655,-119.9643082,22.09904722,3.287016206,0.37391684,0.09256
-203.3246891,250.5786348,-119.9645329,22.09908861,3.287022363,0.373832437,0.09256
-203.325071,250.5791055,-119.9647583,22.09913013,3.287028537,0.373747906,0.09256
-203.3254541,250.5795777,-119.9649843,22.09917177,3.287034731,0.373663247,0.09256
-203.3258383,250.5800512,-119.965211,22.09921353,3.287040942,0.37357846,0.09256
-203.3262237,250.5805261,-119.9654384,22.09925541,3.287047172,0.373493547,0.09256
-203.3266101,250.5810024,-119.9656664,22.09929741,3.28705342,0.373408508,0.09256
-203.3269977,250.58148,-119.9658951,22.09933954,3.287059685,0.373323344,0.09256
-203.3273864,250.581959,-119.9661244,22.09938179,3.287065969,0.373238055,0.09256
-203.3277762,250.5824394,-119.9663544,22.09942415,3.287072271,0.373152643,0.09256
-203.3281671,250.5829212,-119.966585,22.09946664,3.28707859,0.373067107,0.09256
-203.3285591,250.5834043,-119.9668163,22.09950925,3.287084928,0.372981449,0.09256
-203.3289522,250.5838888,-119.9670482,22.09955197,3.287091283,0.37289567,0.09256
-203.3293464,250.5843746,-119.9672808,22.09959482,3.287097655,0.372809769,0.09256
-203.3297417,250.5848617,-119.967514,22.09963778,3.287104046,0.372723748,0.09256
-203.3301381,250.5853502,-119.9677479,22.09968086,3.287110453,0.372637608,0.09256
-203.3305355,250.58584,-119.9679824,22.09972405,3.287116878,0.372551349,0.09256
-203.330934,250.5863311,-119.9682175,22.09976737,3.287123321,0.372464971,0.09256
-203.3313336,250.5868236,-119.9684533,22.0998108,3.28712978,0.372378477,0.09256
-203.3317342,250.5873173,-119.9686897,22.09985434,3.287136257,0.372291865,0.09256
-203.3321359,250.5878124,-119.9689267,22.099898,3.287142751,0.372205138,0.09256
-203.3325387,250.5883087,-119.9691643,22.09994178,3.287149262,0.372118295,0.09256
-203.3329425,250.5888064,-119.9694025,22.09998567,3.28715579,0.372031338,0.09256
-203.3333473,250.5893053,-119.9696414,22.10002967,3.287162335,0.371944266,0.09256
-203.3337532,250.5898055,-119.9698809,22.10007378,3.287168897,0.371857082,0.09256
-203.3341601,250.590307,-119.970121,22.10011801,3.287175475,0.371769785,0.09256
-203.3345681,250.5908098,-119.9703617,22.10016235,3.287182071,0.371682376,0.09256
-203.3349771,250.5913138,-119.970603,22.1002068,3.287188682,0.371594856,0.09256
-203.3353871,250.5918191,-119.9708449,22.10025137,3.287195311,0.371507226,0.09256
-203.3357981,250.5923257,-119.9710874,22.10029604,3.287201956,0.371419486,0.09256
-203.3362102,250.5928335,-119.9713305,22.10034083,3.287208617,0.371331638,0.09256
-203.3366232,250.5933425,-119.9715742,22.10038572,3.287215294,0.371243681,0.09256
-203.3370373,250.5938528,-119.9718185,22.10043072,3.287221988,0.371155616,0.09256
-203.3374523,250.5943643,-119.9720634,22.10047584,3.287228698,0.371067445,0.09255
-203.3378684,250.5948771,-119.9723089,22.10052106,3.287235424,0.370979167,0.09255
-203.3382854,250.5953911,-119.972555,22.10056639,3.287242167,0.370890785,0.09255
-203.3387035,250.5959063,-119.9728016,22.10061182,3.287248925,0.370802297,0.09255
-203.3391225,250.5964227,-119.9730488,22.10065736,3.287255699,0.370713705,0.09255
-203.3395425,250.5969403,-119.9732966,22.10070301,3.287262489,0.370625011,0.09255
-203.3399635,250.5974591,-119.973545,22.10074877,3.287269294,0.370536213,0.09255
-203.3403854,250.5979791,-119.973794,22.10079463,3.287276116,0.370447314,0.09255
-203.3408083,250.5985003,-119.9740435,22.1008406,3.287282953,0.370358313,0.09255
-203.3412322,250.5990227,-119.9742936,22.10088667,3.287289805,0.370269212,0.09255
-203.341657,250.5995462,-119.9745443,22.10093284,3.287296673,0.370180012,0.09255
-203.3420828,250.600071,-119.9747955,22.10097912,3.287303557,0.370090712,0.09255
-203.3425095,250.6005969,-119.9750473,22.1010255,3.287310455,0.370001314,0.09255
-203.3429372,250.601124,-119.9752996,22.10107198,3.287317369,0.369911818,0.09255
-203.3433658,250.6016522,-119.9755525,22.10111857,3.287324298,0.369822225,0.09255
-203.3437954,250.6021816,-119.9758059,22.10116525,3.287331242,0.369732536,0.09255
-203.3442259,250.6027121,-119.9760599,22.10121204,3.287338202,0.369642752,0.09255
-203.3446573,250.6032437,-119.9763144,22.10125893,3.287345176,0.369552873,0.09255
-203.3450896,250.6037765,-119.9765695,22.10130592,3.287352165,0.369462899,0.09255
-203.3455228,250.6043105,-119.9768251,22.10135301,3.287359169,0.369372833,0.09255
-203.345957,250.6048455,-119.9770813,22.1014002,3.287366188,0.369282673,0.09255
-203.3463921,250.6053817,-119.977338,22.10144748,3.287373221,0.369192422,0.09255
-203.346828,250.605919,-119.9775952,22.10149487,3.287380269,0.369102079,0.09255
-203.3472649,250.6064574,-119.977853,22.10154235,3.287387332,0.369011646,0.09255
-203.3477027,250.6069969,-119.9781113,22.10158993,3.287394409,0.368921122,0.09255
-203.3481413,250.6075375,-119.9783701,22.10163761,3.2874015,0.36883051,0.09255
-203.3485808,250.6080792,-119.9786294,22.10168538,3.287408606,0.368739809,0.09255
-203.3490213,250.608622,-119.9788893,22.10173325,3.287415726,0.368649021,0.09255
-203.3494626,250.6091658,-119.9791496,22.10178121,3.28742286,0.368558145,0.09255
-203.3499047,250.6097107,-119.9794105,22.10182927,3.287430008,0.368467183,0.09255
-203.3503478,250.6102568,-119.9796719,22.10187742,3.287437171,0.368376136,0.09255
-203.3507917,250.6108038,-119.9799338,22.10192567,3.287444347,0.368285003,0.09255
-203.3512364,250.6113519,-119.9801962,22.10197401,3.287451537,0.368193787,0.09255
-203.351682,250.6119011,-119.9804592,22.10202244,3.287458741,0.368102486,0.09255
-203.3521285,250.6124513,-119.9807226,22.10207097,3.287465959,0.368011103,0.09255
-203.3525758,250.6130026,-119.9809865,22.10211959,3.28747319,0.367919638,0.09255
-203.353024,250.6135549,-119.9812509,22.1021683,3.287480435,0.367828092,0.09255
-203.353473,250.6141083,-119.9815158,22.1022171,3.287487694,0.367736465,0.09255
-203.3539228,250.6146626,-119.9817812,22.10226599,3.287494966,0.367644758,0.09255
-203.3543734,250.615218,-119.9820471,22.10231497,3.287502251,0.367552971,0.09255
-203.3548249,250.6157744,-119.9823135,22.10236404,3.28750955,0.367461106,0.09255
-203.3552772,250.6163318,-119.9825804,22.1024132,3.287516862,0.367369164,0.09255
-203.3557303,250.6168902,-119.9828477,22.10246245,3.287524187,0.367277144,0.09255
-203.3561842,250.6174497,-119.9831155,22.10251178,3.287531525,0.367185047,0.09255
-203.356639,250.6180101,-119.9833838,22.10256121,3.287538877,0.367092875,0.09255
-203.3570945,250.6185715,-119.9836526,22.10261072,3.287546241,0.367000628,0.09255
-203.3575508,250.6191338,-119.9839218,22.10266031,3.287553618,0.366908306,0.09255
-203.3580079,250.6196972,-119.9841915,22.10271,3.287561008,0.366815911,0.09255
-203.3584658,250.6202615,-119.9844617,22.10275977,3.287568411,0.366723443,0.09255
-203.3589245,250.6208268,-119.9847323,22.10280962,3.287575826,0.366630903,0.09255
-203.359384,250.6213931,-119.9850034,22.10285956,3.287583254,0.366538291,0.09255
-203.3598442,250.6219603,-119.985275,22.10290958,3.287590694,0.366445609,0.09255
-203.3603053,250.6225284,-119.985547,22.10295969,3.287598147,0.366352856,0.09254
-203.360767,250.6230975,-119.9858194,22.10300988,3.287605613,0.366260034,0.09254
-203.3612296,250.6236676,-119.9860923,22.10306015,3.28761309,0.366167144,0.09254
-203.3616929,250.6242385,-119.9863657,22.10311051,3.28762058,0.366074185,0.09254
-203.3621569,250.6248105,-119.9866395,22.10316095,3.287628082,0.365981159,0.09254
-203.3626217,250.6253833,-119.9869137,22.10321147,3.287635596,0.365888067,0.09254
-203.3630873,250.625957,-119.9871884,22.10326206,3.287643123,0.365794909,0.09254
-203.3635536,250.6265317,-119.9874635,22.10331274,3.287650661,0.365701685,0.09254
-203.3640206,250.6271072,-119.9877391,22.1033635,3.287658211,0.365608397,0.09254
-203.3644883,250.6276837,-119.9880151,22.10341434,3.287665772,0.365515046,0.09254
-203.3649568,250.628261,-119.9882915,22.10346526,3.287673346,0.365421631,0.09254
-203.365426,250.6288393,-119.9885683,22.10351626,3.287680931,0.365328154,0.09254
-203.3658959,250.6294184,-119.9888456,22.10356733,3.287688528,0.365234616,0.09254
-203.3663666,250.6299984,-119.9891232,22.10361848,3.287696136,0.365141017,0.09254
-203.3668379,250.6305793,-119.9894013,22.10366971,3.287703756,0.365047357,0.09254
-203.3673099,250.631161,-119.9896798,22.10372102,3.287711387,0.364953638,0.09254
-203.3677827,250.6317436,-119.9899588,22.1037724,3.28771903,0.36485986,0.09254
-203.3682561,250.6323271,-119.9902381,22.10382386,3.287726684,0.364766024,0.09254
